Frame, TargetID, Row, Col, Int, PosX, PosY, PosZ, LosRx, LosRy, LosRz,u_LosRx,u_LosRy,u_LosRz,Year,Month,Day,Hour,Min,Sec,profile
0,1,208.669760954237,185.416059584045,20000,-1185697.42030731,-4805767.47097592,4016778.04288425,0.497642736730733,0.749868085934192,-0.435946740183405,0.497642736730733,0.749868085934192,-0.435946740183405,2013,10,9,0,0,0,0
0,2,189.736319540509,126.676337261582,20000,-1180692.19206745,-4730682.32638708,4105791.87453746,0.497503592865086,0.751525697355362,-0.433242774089617,0.497503592865086,0.751525697355362,-0.433242774089617,2013,10,9,0,0,0,0
0,3,251.395391670341,230.976712177743,20000,-1137477.83538561,-4879755.8755317,3941314.01788344,0.498954471902098,0.747788394656762,-0.438014784893799,0.498954471902098,0.747788394656762,-0.438014784893799,2013,10,9,0,0,0,0
0,4,108.752034149602,216.293924014137,20000,-1386112.16710489,-4774402.85633902,3990111.9610574,0.492972678779574,0.752068490437739,-0.437459625185675,0.492972678779574,0.752068490437739,-0.437459625185675,2013,10,9,0,0,0,0
0,5,205.555903537763,224.041015994978,20000,-1216718.65052676,-4844572.17956893,3960871.71987663,0.497060902873026,0.749211088595763,-0.437736454456566,0.497060902873026,0.749211088595763,-0.437736454456566,2013,10,9,0,0,0,0
0,6,156.762683652261,178.523577943586,20000,-1275232.31407551,-4765807.03426755,4036776.73993776,0.49548377463118,0.751455233206705,-0.435672883667889,0.49548377463118,0.751455233206705,-0.435672883667889,2013,10,9,0,0,0,0
0,7,224.185182501695,137.947549438378,20000,-1125506.47023523,-4764178.57480605,4082649.88007612,0.498858634084042,0.750343050922817,-0.433734214850111,0.498858634084042,0.750343050922817,-0.433734214850111,2013,10,9,0,0,0,0
0,8,176.616126509107,166.199027399308,20000,-1231152.17161313,-4765245.18173565,4051003.38557643,0.496482739282341,0.751136239267398,-0.435085324567416,0.496482739282341,0.751136239267398,-0.435085324567416,2013,10,9,0,0,0,0
0,9,203.820721399612,164.283474039676,20000,-1180454.58742241,-4780176.41814896,4048518.45217177,0.497677844495664,0.750410231987743,-0.434972696644572,0.497677844495664,0.750410231987743,-0.434972696644572,2013,10,9,0,0,0,0
0,10,169.114590676419,80.6559854812684,20000,-1186469.06240284,-4666940.07489758,4175998.35346189,0.497141368133625,0.752981160598065,-0.4311262365881,0.497141368133625,0.752981160598065,-0.4311262365881,2013,10,9,0,0,0,0
1,1,208.934484745143,185.471788476444,20000,-1185251.99638277,-4805990.06043794,4016644.08361753,0.497653500069524,0.749859581851198,-0.435949081171757,0.497653500069524,0.749859581851198,-0.435949081171757,2013,10,9,0,0,0.5,0
1,2,189.572450459853,126.454460258218,20000,-1180839.05116377,-4730337.72241965,4106144.2888612,0.497499075681121,0.751534533604537,-0.433232633230972,0.497499075681121,0.751534533604537,-0.433232633230972,2013,10,9,0,0,0.5,0
1,3,251.656424130518,231.047167958742,20000,-1137044.56685047,-4879985.80593844,3941155.41738928,0.498964886672825,0.747779682764813,-0.438017794058335,0.498964886672825,0.747779682764813,-0.438017794058335,2013,10,9,0,0,0.5,0
1,4,108.999517234566,216.415823616303,20000,-1385749.33080829,-4774694.23391174,3989890.81120528,0.492981961519727,0.752059239245177,-0.437465068642203,0.492981961519727,0.752059239245177,-0.437465068642203,2013,10,9,0,0,0.5,0
1,5,205.817644741642,224.002301970206,20000,-1216217.40947505,-4844693.92997923,3960876.71233191,0.497072632828543,0.749204489454102,-0.43773442939152,0.497072632828543,0.749204489454102,-0.43773442939152,2013,10,9,0,0,0.5,0
1,6,156.753439001707,178.255898881658,20000,-1275071.72812874,-4765515.87244684,4037168.54311362,0.495486468567763,0.751460636802468,-0.43566049947485,0.495486468567763,0.751460636802468,-0.43566049947485,2013,10,9,0,0,0.5,0
1,7,224.234078185143,138.212397969474,20000,-1125596.90596125,-4764496.5898652,4082256.46334924,0.498857693944539,0.750336607324212,-0.433746443099569,0.498857693944539,0.750336607324212,-0.433746443099569,2013,10,9,0,0,0.5,0
1,8,176.803779881908,166.402339111208,20000,-1230947.88944298,-4765581.537873,4050672.00849151,0.496488487857654,0.751127079853951,-0.435094577459771,0.496488487857654,0.751127079853951,-0.435094577459771,2013,10,9,0,0,0.5,0
1,9,204.058587471827,164.422106829909,20000,-1180114.11116185,-4780472.41399342,4048269.8793881,0.497686497130725,0.7504008953737,-0.434978903851781,0.497686497130725,0.7504008953737,-0.434978903851781,2013,10,9,0,0,0.5,0
1,10,168.970288417286,80.8679163271884,20000,-1186878.18531088,-4667085.49867641,4175721.42784773,0.497132720536654,0.752981168287645,-0.4311361946949,0.497132720536654,0.752981168287645,-0.4311361946949,2013,10,9,0,0,0.5,0
2,1,209.199203189899,185.527506192192,20000,-1184806.54982013,-4806212.60259404,4016510.12142509,0.497664263209804,0.74985107798887,-0.435951421562968,0.497664263209804,0.74985107798887,-0.435951421562968,2013,10,9,0,0,1,0
2,2,189.408582104848,126.232584969775,20000,-1180985.88813087,-4729993.0865322,4106496.68184175,0.497494558408556,0.75154336964935,-0.433222492363885,0.497494558408556,0.75154336964935,-0.433222492363885,2013,10,9,0,0,1,0
2,3,251.917451682065,231.117613144449,20000,-1136611.27550024,-4880215.69036255,3940996.81296925,0.498975301257176,0.747770971072697,-0.438020802652462,0.498975301257176,0.747770971072697,-0.438020802652462,2013,10,9,0,0,1,0
2,4,109.247000116237,216.537714973268,20000,-1385386.4666704,-4774985.57050343,3989669.65350239,0.492991244247584,0.752049988065843,-0.437470511629509,0.492991244247584,0.752049988065843,-0.437470511629509,2013,10,9,0,0,1,0
2,5,206.079374175536,223.963576295434,20000,-1215716.15584921,-4844815.62862522,3960881.70478326,0.49708436231931,0.749197890729419,-0.437732403717379,0.49708436231931,0.749197890729419,-0.437732403717379,2013,10,9,0,0,1,0
2,6,156.74418608538,177.988226912209,20000,-1274911.13869385,-4765224.67753037,4037560.32096179,0.495489161971686,0.751466040350701,-0.435648115533896,0.495489161971686,0.751466040350701,-0.435648115533897,2013,10,9,0,0,1,0
2,7,224.282967561534,138.477253780616,20000,-1125687.33526804,-4764814.57341672,4081863.02039509,0.498856753353893,0.750330163619531,-0.433758671608881,0.498856753353893,0.750330163619531,-0.433758671608881,2013,10,9,0,0,1,0
2,8,176.991434500608,166.605650005825,20000,-1230743.58246748,-4765917.86035176,4050340.61314253,0.496494236395313,0.751117920269562,-0.435103830224653,0.496494236395313,0.751117920269562,-0.435103830224653,2013,10,9,0,0,1,0
2,9,204.296453143751,164.560732854595,20000,-1179773.60784581,-4780768.36967667,4048021.29634222,0.497695149726076,0.750391558750981,-0.434985110658299,0.497695149726076,0.750391558750981,-0.434985110658299,2013,10,9,0,0,1,0
2,10,168.825967923856,81.0798476919467,20000,-1187287.31498792,-4667230.87617484,4175444.48849063,0.497124072059753,0.752981176346863,-0.431146152767277,0.497124072059753,0.752981176346863,-0.431146152767277,2013,10,9,0,0,1,0
3,1,209.463916284629,185.583212731492,20000,-1184361.08062485,-4806435.09744281,4016376.15630702,0.497675026151405,0.74984257434733,-0.435953761357057,0.497675026151405,0.74984257434733,-0.435953761357057,2013,10,9,0,0,1.5,0
3,2,189.244714478221,126.010711398057,20000,-1181132.70296547,-4729648.41872709,4106849.05347722,0.497490041047492,0.751552205489688,-0.433212351488447,0.497490041047492,0.751552205489688,-0.433212351488447,2013,10,9,0,0,1.5,0
3,3,252.178474321195,231.188047734993,20000,-1136177.96134025,-4880445.52880269,3940838.20462348,0.498985715654986,0.747762259580534,-0.438023810676195,0.498985715654986,0.747762259580534,-0.438023810676195,2013,10,9,0,0,1.5,0
3,4,109.494482790754,216.659598084628,20000,-1385023.57469641,-4775276.86611227,3989448.48794917,0.493000526962982,0.752040736899862,-0.437475954147578,0.493000526962982,0.752040736899862,-0.437475954147578,2013,10,9,0,0,1.5,0
3,5,206.341091835823,223.924838971334,20000,-1215214.88965457,-4844937.27550555,3960886.69723067,0.497096091345166,0.749191292421823,-0.437730377434189,0.497096091345166,0.749191292421823,-0.437730377434189,2013,10,9,0,0,1.5,0
3,6,156.734924902988,177.720562037767,20000,-1274750.54577265,-4764933.44951967,4037952.07347973,0.495491854842913,0.75147144385137,-0.435635731845158,0.495491854842913,0.75147144385137,-0.435635731845158,2013,10,9,0,0,1.5,0
3,7,224.331850630423,138.742116869292,20000,-1125777.75815489,-4765132.52545865,4081469.55121626,0.49885581231211,0.750323719808828,-0.433770900377917,0.49885581231211,0.750323719808828,-0.433770900377917,2013,10,9,0,0,1.5,0
3,8,177.179090362064,166.808960081671,20000,-1230539.25069058,-4766254.14916969,4050009.19953104,0.496499984895196,0.751108760514352,-0.435113082861989,0.496499984895196,0.751108760514352,-0.435113082861989,2013,10,9,0,0,1.5,0
3,9,204.534318411585,164.699352113165,20000,-1179433.07747949,-4781064.28519693,4047772.70303479,0.497703802281558,0.750382222119713,-0.434991317064102,0.497703802281558,0.750382222119713,-0.434991317064102,2013,10,9,0,0,1.5,0
3,10,168.681629198891,81.2917795739089,20000,-1187696.45142856,-4667376.2073935,4175167.53539151,0.497115422703052,0.752981184775657,-0.431156110805139,0.497115422703052,0.752981184775657,-0.43115611080514,2013,10,9,0,0,1.5,0
4,1,209.728624025456,185.638908094564,20000,-1183915.58880238,-4806657.54498284,4016242.18826344,0.49768578889416,0.749834070926701,-0.435956100554044,0.49768578889416,0.749834070926702,-0.435956100554044,2013,10,9,0,0,2,0
4,2,189.080847582723,125.788839544868,20000,-1181279.49566433,-4729303.71900668,4107201.40376571,0.497485523598032,0.751561041125438,-0.433202210604747,0.497485523598032,0.751561041125438,-0.433202210604747,2013,10,9,0,0,2,0
4,3,252.439492044127,231.258471730483,20000,-1135744.62437586,-4880675.32125752,3940679.59235216,0.498996129866096,0.747753548288446,-0.438026818129549,0.498996129866096,0.747753548288446,-0.438026818129549,2013,10,9,0,0,2,0
4,4,109.741965254246,216.781472949972,20000,-1384660.6548915,-4775568.12073642,3989227.31454609,0.493009809665757,0.752031485747364,-0.437481396196394,0.493009809665757,0.752031485747364,-0.437481396196394,2013,10,9,0,0,2,0
4,5,206.602797718865,223.886089998576,20000,-1214713.61089646,-4845058.87061888,3960891.68967415,0.497107819905952,0.749184694531421,-0.437728350541992,0.497107819905952,0.749184694531421,-0.437728350541992,2013,10,9,0,0,2,0
4,6,156.725655454248,177.45290426085,20000,-1274589.94936701,-4764642.18841629,4038343.80066491,0.495494547181409,0.751476847304444,-0.435623348408766,0.495494547181409,0.751476847304444,-0.435623348408766,2013,10,9,0,0,2,0
4,7,224.380727391391,139.006987232991,20000,-1125868.17462104,-4765450.44598905,4081076.05581537,0.498854870819194,0.750317275892157,-0.433783129406549,0.498854870819194,0.750317275892157,-0.433783129406549,2013,10,9,0,0,2,0
4,8,177.366747463148,167.01226933725,20000,-1230334.89411625,-4766590.40432455,4049677.76765858,0.49650573335718,0.751099600588445,-0.435122335371707,0.49650573335718,0.751099600588445,-0.435122335371707,2013,10,9,0,0,2,0
4,9,204.772183271548,164.837964605056,20000,-1179092.52006807,-4781360.16055245,4047524.09946646,0.497712454797013,0.750372885480026,-0.434997523069168,0.497712454797013,0.750372885480026,-0.434997523069168,2013,10,9,0,0,2,0
4,10,168.53727224516,81.5037119714514,20000,-1188105.59462743,-4667521.49233297,4174890.56855134,0.497106772466683,0.752981193573965,-0.431166068808394,0.497106772466683,0.752981193573965,-0.431166068808394,2013,10,9,0,0,2,0
5,1,209.9933264085,185.694592281613,20000,-1183470.0743582,-4806879.94521275,4016108.21729443,0.497696551437902,0.749825567727105,-0.435958439153946,0.497696551437902,0.749825567727105,-0.435958439153946,2013,10,9,0,0,2.5,0
5,2,188.916981421093,125.566969412015,20000,-1181426.26622417,-4728958.98737332,4107553.73270534,0.497481006060277,0.751569876556486,-0.433192069712873,0.497481006060277,0.751569876556486,-0.433192069712873,2013,10,9,0,0,2.5,0
5,3,252.700504847076,231.328885131042,20000,-1135311.26461241,-4880905.0677257,3940520.97615545,0.499006543890342,0.747744837196554,-0.438029825012539,0.499006543890342,0.747744837196554,-0.438029825012539,2013,10,9,0,0,2.5,0
5,4,109.989447502857,216.903339568908,20000,-1384297.70726086,-4775859.33437407,3989006.13329358,0.493019092355745,0.752022234608474,-0.437486837775943,0.493019092355745,0.752022234608474,-0.437486837775943,2013,10,9,0,0,2.5,0
