Frame, TargetID, Row, Col, Int, PosX, PosY, PosZ, LosRx, LosRy, LosRz,u_LosRx,u_LosRy,u_LosRz,Year,Month,Day,Hour,Min,Sec,profile
0,1,192.179771824307,204.26323665584,20000,-1185697.42030731,-4805767.47097592,4016778.04288425,-0.0454173378752051,0.586318474736586,-0.808806473516931,-0.0454173378752051,0.586318474736586,-0.808806473516931,2013,10,9,0,0,0.25,0
0,2,195.060200682594,143.35454010445,20000,-1180692.19206745,-4730682.32638708,4105791.87453746,-0.045313818812317,0.588856525625147,-0.806966325228832,-0.045313818812317,0.588856525625147,-0.806966325228832,2013,10,9,0,0,0.25,0
0,3,217.747717238062,260.744696636616,20000,-1137477.83538561,-4879755.8755317,3941314.01788344,-0.0440619520154244,0.584014818624172,-0.810546257786664,-0.0440619520154244,0.584014818624172,-0.810546257786664,2013,10,9,0,0,0.25,0
0,4,85.5321275298132,197.496829186273,20000,-1386112.16710489,-4774402.85633902,3990111.9610574,-0.0509013278921851,0.586381570472192,-0.808434109021495,-0.0509013278921851,0.586381570472192,-0.808434109021495,2013,10,9,0,0,0.25,0
0,5,175.553455784581,238.609618025874,20000,-1216718.65052676,-4844572.17956893,3960871.71987663,-0.0462463226189049,0.584855028703246,-0.809818419798385,-0.0462463226189049,0.584855028703246,-0.809818419798385,2013,10,9,0,0,0.25,0
0,6,144.531397871706,179.834028379331,20000,-1275232.31407551,-4765807.03426755,4036776.73993776,-0.0478833560264271,0.587239410066645,-0.807995705112487,-0.0478833560264271,0.587239410066645,-0.807995705112487,2013,10,9,0,0,0.25,0
0,7,224.447056510575,165.717585951919,20000,-1125506.47023523,-4764178.57480605,4082649.88007612,-0.0437875368755708,0.587984379650751,-0.807686214380989,-0.0437875368755708,0.587984379650751,-0.807686214380989,2013,10,9,0,0,0.25,0
0,8,168.029458024133,175.416948971456,20000,-1231152.17161313,-4765245.18173565,4051003.38557643,-0.0466793122647136,0.587470595670736,-0.807898100646836,-0.0466793122647136,0.587470595670736,-0.807898100646836,2013,10,9,0,0,0.25,0
0,9,195.043450407315,183.097124896061,20000,-1180454.58742241,-4780176.41814896,4048518.45217177,-0.0452857053918123,0.587204771189932,-0.808170626525702,-0.0452857053918123,0.587204771189932,-0.808170626525702,2013,10,9,0,0,0.25,0
0,10,192.188157767374,93.2094057781671,20000,-1186469.06240284,-4666940.07489758,4175998.35346189,-0.0454976769396122,0.590931426031873,-0.805437776070278,-0.0454976769396122,0.590931426031873,-0.805437776070278,2013,10,9,0,0,0.25,0
1,1,192.416930006669,204.406087024908,20000,-1185251.99638277,-4805990.06043794,4016644.08361753,-0.0454050474672601,0.5863129949765,-0.808811135918752,-0.0454050474672601,0.5863129949765,-0.808811135918752,2013,10,9,0,0,0.75,0
1,2,194.982824715521,143.091336690472,20000,-1180839.05116377,-4730337.72241965,4106144.2888612,-0.0453179858049404,0.588867304529832,-0.806958225572027,-0.0453179858049404,0.588867304529832,-0.806958225572027,2013,10,9,0,0,0.75,0
1,3,217.978483355647,260.89843083012,20000,-1137044.56685047,-4879985.80593844,3941155.41738928,-0.0440499806124878,0.584008850940473,-0.810551208272018,-0.0440499806124878,0.584008850940473,-0.810551208272018,2013,10,9,0,0,0.75,0
1,4,85.7244658615732,197.696346597593,20000,-1385749.33080829,-4774694.23391174,3989890.81120528,-0.0508913014918971,0.586373677814068,-0.808440464968982,-0.0508913014918971,0.586373677814068,-0.808440464968982,2013,10,9,0,0,0.75,0
1,5,175.820380585133,238.665026182501,20000,-1216217.40947505,-4844693.92997923,3960876.71233191,-0.0462325672842251,0.584853251153043,-0.809820488959143,-0.0462325672842251,0.584853251153043,-0.809820488959143,2013,10,9,0,0,0.75,0
1,6,144.617587342843,179.584328187753,20000,-1275071.72812874,-4765515.87244684,4037168.54311362,-0.0478791105386175,0.587249969976349,-0.807988281806616,-0.0478791105386175,0.587249969976349,-0.807988281806616,2013,10,9,0,0,0.75,0
1,7,224.397695947944,165.980391363732,20000,-1125596.90596125,-4764496.5898652,4082256.46334924,-0.04378988160826,0.587973361734496,-0.807694108038043,-0.04378988160826,0.587973361734496,-0.807694108038043,2013,10,9,0,0,0.75,0
