Frame, TargetID, Row, Col, Int, PosX, PosY, PosZ, LosRx, LosRy, LosRz,u_LosRx,u_LosRy,u_LosRz,Year,Month,Day,Hour,Min,Sec,profile
0,1,169.994061703864,238.011280213472,15000,-1290190.20655884,-4836782.46836833,3947209.24602025,0.495365187019104,0.749937964822746,-0.438413481096381,0.495365187019104,0.749937964822746,-0.438413481096381,2013,10,9,0,0,0,0
0,2,213.525352764914,110.724527441668,15000,-1126395.54580448,-4727859.0952112,4124133.98648732,0.498711999432939,0.751162933709938,-0.432481894004686,0.498711999432939,0.751162933709938,-0.432481894004686,2013,10,9,0,0,0,0
0,3,105.402918984256,190.752683213744,15000,-1375447.69043877,-4745326.17639827,4028051.3400955,0.493123900483224,0.752653977962629,-0.436280653054019,0.493123900483224,0.752653977962629,-0.436280653054019,2013,10,9,0,0,0,0
0,4,102.096996165764,50.2681874000088,15000,-1286060.82405197,-4589602.42657928,4231483.94884892,0.494593391198507,0.755430224555779,-0.429770349384839,0.494593391198507,0.755430224555779,-0.429770349384839,2013,10,9,0,0,0,0
0,5,194.706996540233,53.5405273635976,15000,-1120904.7398097,-4652452.12649869,4209910.61877019,0.498554352019794,0.752779289678072,-0.429845203665112,0.498554352019794,0.752779289678072,-0.429845203665112,2013,10,9,0,0,0,0
0,6,230.064625449711,165.787727127126,15000,-1133530.94309156,-4797859.58631436,4041054.1816659,0.49879118989747,0.749644167058862,-0.435018357860092,0.49879118989747,0.749644167058862,-0.435018357860092,2013,10,9,0,0,0,0
0,7,87.1044045779881,168.296374020305,15000,-1393275.59959447,-4709252.69217357,4063858.44192877,0.492592125478994,0.753595306026774,-0.435255227022605,0.492592125478994,0.753595306026774,-0.435255227022605,2013,10,9,0,0,0,0
0,8,108.010835001291,263.656536062441,15000,-1417744.85309188,-4822887.18199084,3920546.85736089,0.49238973322813,0.751172889967405,-0.439649451255826,0.49238973322813,0.751172889967405,-0.439649451255826,2013,10,9,0,0,0,0
0,9,135.159328752656,139.006174594701,15000,-1287741.4516436,-4709411.41876506,4098110.13460971,0.495006600669229,0.752817075234795,-0.433860480487476,0.495006600669229,0.752817075234795,-0.433860480487476,2013,10,9,0,0,0,0
0,10,159.008055332815,176.306357914393,15000,-1269710.3630599,-4764879.12911213,4039592.79023835,0.495606342162954,0.751435015172021,-0.435568331701562,0.495606342162954,0.751435015172021,-0.435568331701562,2013,10,9,0,0,0,0
1,1,170.052444332158,237.946859244338,15000,-1290043.33867741,-4836752.80700957,3947293.02957249,0.495368455213668,0.749937576132243,-0.438410453210369,0.495368455213668,0.749937576132243,-0.438410453210369,2013,10,9,0,0,0.5,0
1,2,213.461069184461,110.780653104509,15000,-1126551.68638558,-4727881.63690561,4124065.95394105,0.498708586196283,0.751163667778179,-0.432484554942876,0.498708586196283,0.751163667778179,-0.432484554942876,2013,10,9,0,0,0.5,0
1,3,105.312935775819,190.743066143383,15000,-1375602.01921143,-4745256.33073157,4028080.72340826,0.493120121833792,0.752656670799499,-0.436280278426198,0.493120121833792,0.752656670799499,-0.436280278426198,2013,10,9,0,0,0.5,0
1,4,102.183470870771,50.2499973249461,15000,-1285893.1188707,-4589638.940107,4231495.2356859,0.494597336879308,0.755428160186609,-0.429769437197401,0.494597336879308,0.755428160186609,-0.429769437197401,2013,10,9,0,0,0.5,0
1,5,194.67508603524,53.6198682536625,15000,-1121019.02024988,-4652522.14625974,4209803.52866128,0.498552072708273,0.752778679334674,-0.429848916175705,0.498552072708273,0.752778679334675,-0.429848916175705,2013,10,9,0,0,0.5,0
1,6,230.135584623633,165.739426388097,15000,-1133368.62493896,-4797850.69368526,4041109.89173517,0.498794803003959,0.749643099118408,-0.435016055382317,0.498794803003959,0.749643099118408,-0.435016055382317,2013,10,9,0,0,0.5,0
1,7,87.0453082685433,168.225593545138,15000,-1393333.9484251,-4709137.45376355,4063971.21402525,0.492590386182371,0.753598309915342,-0.435251994519775,0.492590386182371,0.753598309915342,-0.435251994519775,2013,10,9,0,0,0.5,0
1,8,108.091382833943,263.701129603261,15000,-1417629.47998055,-4822986.28334357,3920467.20094678,0.492392694774003,0.751169780060997,-0.439651447917903,0.492392694774003,0.751169780060997,-0.439651447917903,2013,10,9,0,0,0.5,0
1,9,135.072311303373,138.978647626212,15000,-1287879.38213506,-4709325.16162548,4098165.54007999,0.495003158928827,0.752820032450278,-0.433859276023971,0.495003158928827,0.752820032450278,-0.433859276023971,2013,10,9,0,0,0.5,0
1,10,159.080442639624,176.258575379512,15000,-1269548.04692365,-4764874.39986254,4039649.00500746,0.495610018269759,0.751433908323388,-0.435566058379767,0.495610018269759,0.751433908323388,-0.435566058379767,2013,10,9,0,0,0.5,0
2,1,170.110825017401,237.882437992197,15000,-1289896.47121078,-4836723.14034082,3947376.81202532,0.495371723317862,0.749937187486606,-0.438407425304101,0.495371723317862,0.749937187486606,-0.438407425304101,2013,10,9,0,0,1,0
2,2,213.396783510517,110.836778284669,15000,-1126707.82740942,-4727904.17295092,4123997.92059076,0.498705172865235,0.751164401899977,-0.432487215852338,0.498705172865235,0.751164401899977,-0.432487215852338,2013,10,9,0,0,1,0
2,3,105.222951897264,190.733447739787,15000,-1375756.34557055,-4745186.47965519,4028110.10657932,0.493116343160201,0.752659363664343,-0.436279903727752,0.493116343160201,0.752659363664344,-0.436279903727752,2013,10,9,0,0,1,0
2,4,102.269944167979,50.2318059554038,15000,-1285725.41236705,-4589675.44758077,4231506.52249927,0.494601282503812,0.755426095865581,-0.429768524942056,0.494601282503812,0.755426095865581,-0.429768524942056,2013,10,9,0,0,1,0
