Frame, TargetID, Row, Col, Int, PosX, PosY, PosZ, LosRx, LosRy, LosRz,u_LosRx,u_LosRy,u_LosRz,Year,Month,Day,Hour,Min,Sec,profile
0,1,136.44296605874,238.953889124355,15000,-1290190.20655884,-4836782.46836833,3947209.24602025,-0.0482555290856888,0.584761591797038,-0.809768661206183,-0.0482555290856889,0.584761591797038,-0.809768661206183,2013,10,9,0,0,0.25,0
0,2,224.092189272838,136.701154494169,15000,-1126395.54580448,-4727859.0952112,4124133.98648732,-0.0438268713108624,0.589189035209352,-0.806805730111143,-0.0438268713108624,0.589189035209352,-0.806805730111143,2013,10,9,0,0,0.25,0
0,3,91.2427970077808,172.920203803587,15000,-1375447.69043877,-4745326.17639827,4028051.3400955,-0.0506259980129205,0.587416012250049,-0.807700090923262,-0.0506259980129205,0.587416012250049,-0.807700090923262,2013,10,9,0,0,0.25,0
0,4,139.277047937344,41.1288088522111,15000,-1286060.82405197,-4589602.42657928,4231483.94884892,-0.0482534067841313,0.592981896382347,-0.803768672751384,-0.0482534067841313,0.592981896382347,-0.803768672751384,2013,10,9,0,0,0.25,0
0,5,227.31510673561,76.5657583672035,15000,-1120904.7398097,-4652452.12649869,4209910.61877019,-0.0437046505425463,0.591689127362349,-0.804980670626404,-0.0437046505425463,0.591689127362349,-0.804980670626404,2013,10,9,0,0,0.25,0
0,6,220.05753349011,193.528585670083,15000,-1133530.94309156,-4797859.58631436,4041054.1816659,-0.0439928037200515,0.586819359839363,-0.808521905787697,-0.0439928037200515,0.586819359839363,-0.808521905787697,2013,10,9,0,0,0.25,0
0,7,81.8323086422463,145.742347983236,15000,-1393275.59959447,-4709252.69217357,4063858.44192877,-0.0511291762811355,0.588525330332026,-0.806860423425509,-0.0511291762811355,0.588525330332026,-0.806860423425509,2013,10,9,0,0,0.25,0
0,8,68.6997516314236,240.316616127819,15000,-1417744.85309188,-4822887.18199084,3920546.85736089,-0.0517344763917996,0.584562246373218,-0.809697797988585,-0.0517344763917996,0.584562246373218,-0.809697797988585,2013,10,9,0,0,0.25,0
0,9,138.001479202547,135.729041275405,15000,-1287741.4516436,-4709411.41876506,4098110.13460971,-0.048250950967001,0.589058720349162,-0.806648417658764,-0.0482509509670011,0.589058720349162,-0.806648417658764,2013,10,9,0,0,0.25,0
0,10,147.476023178464,178.579885666514,15000,-1269710.3630599,-4764879.12911213,4039592.79023835,-0.0477330156752329,0.58729756526697,-0.807962331452424,-0.0477330156752329,0.58729756526697,-0.807962331452424,2013,10,9,0,0,0.25,0
