Frame, TargetID, Row, Col, Int, PosX, PosY, PosZ, LosRx, LosRy, LosRz,u_LosRx,u_LosRy,u_LosRz,Year,Month,Day,Hour,Min,Sec,profile
0,1,150.197257637604,119.183030513679,10000,-1264960.14528269,-4691220.15191455,4125789.26315202,-0.0476363075326962,0.589770342756483,-0.806164824964195,-0.0476363075326962,0.589770342756483,-0.806164824964195,2013,10,9,0,0,0.25,0
0,2,171.470593827513,146.405459123315,10000,-1224878.89491701,-4729799.71329334,4093926.93768199,-0.0465236449012322,0.588683068262645,-0.80702403657263,-0.0465236449012322,0.588683068262645,-0.80702403657263,2013,10,9,0,0,0.25,0
0,3,175.307799345207,145.800666501701,10000,-1217688.76678493,-4729821.90331799,4096031.51393764,-0.0463269287054918,0.58871583617237,-0.807011449681219,-0.0463269287054918,0.58871583617237,-0.807011449681219,2013,10,9,0,0,0.25,0
0,4,228.110097388261,86.8458215172094,10000,-1119316.34240237,-4665675.45489896,4195770.43341187,-0.043656313406798,0.59126462055502,-0.805295147619589,-0.043656313406798,0.59126462055502,-0.805295147619589,2013,10,9,0,0,0.25,0
0,5,202.037122249398,244.764683862065,10000,-1167015.21703429,-4857326.64012159,3960211.76913904,-0.0448812576738143,0.58465057870549,-0.81004282203409,-0.0448812576738143,0.58465057870549,-0.81004282203409,2013,10,9,0,0,0.25,0
0,6,93.9752179034453,63.3855902195332,10000,-1370921.05985655,-4608000.7706522,4184901.88519274,-0.0505646206392964,0.591966473485908,-0.804374858761922,-0.0505646206392964,0.591966473485908,-0.804374858761922,2013,10,9,0,0,0.25,0
0,7,178.520993731082,61.5571616049925,10000,-1212332.40781076,-4623936.07287666,4215946.92354122,-0.0462224340550924,0.592215593380935,-0.804452719273476,-0.0462224340550924,0.592215593380935,-0.804452719273476,2013,10,9,0,0,0.25,0
0,8,158.683344807658,261.926731734759,10000,-1248325.31367994,-4869470.03785898,3920570.50850983,-0.047096103729927,0.58384897669116,-0.810495113760808,-0.047096103729927,0.58384897669116,-0.810495113760808,2013,10,9,0,0,0.25,0
0,9,222.087286056596,244.614147166122,10000,-1129434.24676871,-4860947.03691826,3966617.46424341,-0.0438511261339093,0.584695623340025,-0.810066729833912,-0.0438511261339093,0.584695623340025,-0.810066729833912,2013,10,9,0,0,0.25,0
0,10,157.687800817312,132.759972424581,10000,-1250817.00924977,-4709862.37913623,4108940.88781225,-0.0472416612640704,0.589222020913899,-0.806588888784833,-0.0472416612640704,0.589222020913899,-0.806588888784833,2013,10,9,0,0,0.25,0
1,1,150.03650921707,118.956846169821,10000,-1265263.26716432,-4690901.3157198,4126057.02317315,-0.0476447293747099,0.589779401326743,-0.806157700163857,-0.0476447293747099,0.589779401326743,-0.806157700163857,2013,10,9,0,0,0.75,0
1,2,171.730357536332,146.493556840597,10000,-1224391.26156109,-4729962.78459913,4093884.68703128,-0.0465102345469794,0.588679927650704,-0.807027100451743,-0.0465102345469794,0.588679927650704,-0.807027100451743,2013,10,9,0,0,0.75,0
1,3,175.47249315001,145.59560994278,10000,-1217381.39241962,-4729598.67869743,4096378.28887609,-0.0463186153112843,0.588724680631482,-0.807005474759004,-0.0463186153112843,0.588724680631482,-0.807005474759004,2013,10,9,0,0,0.75,0
1,4,228.222176186044,86.603285302793,10000,-1119109.09843872,-4665387.90863146,4196142.93032016,-0.0436507282814183,0.591274885176678,-0.805287913779791,-0.0436507282814183,0.591274885176678,-0.805287913779791,2013,10,9,0,0,0.75,0
1,5,201.957138778263,245.015381673289,10000,-1167164.03695129,-4857616.7555351,3959814.71863457,-0.0448851828225852,0.58463997213812,-0.810050259762517,-0.0448851828225852,0.58463997213812,-0.810050259762517,2013,10,9,0,0,0.75,0
1,6,93.7138336708622,63.3110078110385,10000,-1371412.85512718,-4607844.94927161,4184912.25275831,-0.0505781007941786,0.591969007980963,-0.804372146030734,-0.0505781007941786,0.591969007980963,-0.804372146030734,2013,10,9,0,0,0.75,0
1,7,178.775337859429,61.4767228336216,10000,-1211856.85370264,-4623884.31118685,4216139.11827442,-0.0462094233613142,0.592219428437007,-0.804450643466931,-0.0462094233613142,0.592219428437007,-0.804450643466931,2013,10,9,0,0,0.75,0
1,8,158.923239912037,262.063821182079,10000,-1247874.16215504,-4869686.48654316,3920446.12469129,-0.0470836773189441,0.583843741988033,-0.810499606583209,-0.0470836773189441,0.583843741988033,-0.810499606583209,2013,10,9,0,0,0.75,0
1,9,222.245255713371,244.406018067108,10000,-1129139.34460187,-4860722.68116322,3966973.93907547,-0.0438431621560814,0.5847046023066,-0.810060679933076,-0.0438431621560814,0.5847046023066,-0.810060679933076,2013,10,9,0,0,0.75,0
1,10,157.611232694184,132.496383872924,10000,-1250962.38509493,-4709515.56668903,4109291.77106931,-0.0472457856947522,0.589232808786674,-0.80658076643536,-0.0472457856947522,0.589232808786674,-0.80658076643536,2013,10,9,0,0,0.75,0
2,1,149.875776982737,118.730649343189,10000,-1265566.36062115,-4690582.44158757,4126324.77072584,-0.0476531503841185,0.589788460327291,-0.806150574845191,-0.0476531503841185,0.589788460327292,-0.806150574845191,2013,10,9,0,0,1.25,0
2,2,171.990132803247,146.581632762233,10000,-1223903.61102346,-4730125.80434357,4093842.43607601,-0.0464968236058012,0.588676787849996,-0.807030163526235,-0.0464968236058012,0.588676787849996,-0.807030163526235,2013,10,9,0,0,1.25,0
