Frame, TargetID, Row, Col, Int, PosX, PosY, PosZ, LosRx, LosRy, LosRz,u_LosRx,u_LosRy,u_LosRz,Year,Month,Day,Hour,Min,Sec,profile
0,1,148.818811715644,101.828672627236,10000,-1237834.97805064,-4677534.34073597,4149329.22197314,0.496023108755024,0.753145743919791,-0.432125634505183,0.496023108755024,0.753145743919791,-0.432125634505183,2013,10,9,0,0,0,0
0,2,130.081552520078,249.097639270104,10000,-1369058.61493519,-4822492.87768055,3938176.84172699,0.49351316926522,0.750839254416915,-0.438959184649838,0.49351316926522,0.750839254416915,-0.438959184649838,2013,10,9,0,0,0,0
0,3,122.849218450441,206.901049358459,10000,-1354806.99555295,-4773856.35841565,4001425.70142215,0.493690929190563,0.751856375051555,-0.437014024636847,0.493690929190563,0.751856375051555,-0.437014024636847,2013,10,9,0,0,0,0
0,4,218.164953692144,55.1365311928784,10000,-1079122.89304013,-4668616.15883017,4202974.60603599,0.499547070330505,0.752090600676554,-0.429898188991521,0.499547070330505,0.752090600676554,-0.429898188991521,2013,10,9,0,0,0,0
0,5,251.601652169452,211.63185373623,10000,-1124450.55457531,-4859600.93552258,3969661.06306454,0.499188147585165,0.748156050791708,-0.437119797051388,0.499188147585165,0.748156050791708,-0.437119797051388,2013,10,9,0,0,0,0
0,6,153.327423268794,62.3302816256642,10000,-1202281.96075233,-4636406.03702876,4205188.5078427,0.496669062277178,0.75377134324216,-0.430288978110779,0.496669062277178,0.75377134324216,-0.430288978110779,2013,10,9,0,0,0,0
0,7,214.67885202903,82.9056265976001,10000,-1105015.3952762,-4697703.61902638,4163916.54291386,0.499080078637096,0.751660792390294,-0.431190362010545,0.499080078637096,0.751660792390294,-0.431190362010545,2013,10,9,0,0,0,0
0,8,72.5078951043866,147.31355759237,10000,-1405280.21661113,-4676905.25625468,4096725.73751751,0.492202483456628,0.754403793173783,-0.434294407198774,0.492202483456628,0.754403793173783,-0.434294407198774,2013,10,9,0,0,0,0
0,9,203.04621401983,264.824906977964,10000,-1247508.79251157,-4885225.41090488,3901312.15910737,0.496478212481734,0.748492208147204,-0.439623473979569,0.496478212481734,0.748492208147204,-0.439623473979569,2013,10,9,0,0,0,0
0,10,153.907512400064,136.650234578826,10000,-1252373.96446342,-4718926.31661293,4098125.62634583,0.495843203843359,0.752338218177641,-0.433735775180749,0.495843203843359,0.752338218177641,-0.433735775180749,2013,10,9,0,0,0,0
1,1,148.828642526904,102.09418357577,10000,-1237999.62614494,-4677833.72135183,4148945.16676839,0.49602049243372,0.753140405839159,-0.432137941146387,0.49602049243372,0.753140405839159,-0.432137941146387,2013,10,9,0,0,0.5,0
1,2,130.266106688039,249.304338865883,10000,-1368860.00153867,-4822826.53539091,3937839.5445477,0.49351873440732,0.750830099816505,-0.438968586573726,0.49351873440732,0.750830099816505,-0.438968586573726,2013,10,9,0,0,0.5,0
1,3,123.010273371979,206.695293237668,10000,-1354384.64727512,-4773745.84335179,4001698.67785551,0.493700272462895,0.751855847690427,-0.437004376710088,0.493700272462895,0.751855847690427,-0.437004376710088,2013,10,9,0,0,0.5,0
1,4,217.976449086227,54.9349058546495,10000,-1079325.91147616,-4668273.68178536,4203300.67281192,0.49954124589519,0.752099722394982,-0.429888998722777,0.49954124589519,0.752099722394982,-0.429888998722777,2013,10,9,0,0,0.5,0
1,5,251.678640714446,211.893491249623,10000,-1124480.9224089,-4859922.46139238,3969261.51105607,0.499188426712621,0.748148836566555,-0.437131825631913,0.499188426712621,0.748148836566555,-0.437131825631913,2013,10,9,0,0,0.5,0
1,6,153.05927747898,62.3247044565828,10000,-1202763.19458636,-4636228.95436012,4205245.74532277,0.496657550862352,0.75377894754992,-0.430288944085187,0.496657550862352,0.75377894754992,-0.430288944085187,2013,10,9,0,0,0.5,0
1,7,214.902564654804,83.0673367555359,10000,-1104718.66827692,-4698020.54795907,4163639.56413918,0.49908786953411,0.751651431434074,-0.431197662455411,0.49908786953411,0.751651431434074,-0.431197662455411,2013,10,9,0,0,0.5,0
1,8,72.7053820194973,147.142487152274,10000,-1404815.21047824,-4676854.32764252,4096941.89935915,0.492212998420513,0.754401580135713,-0.434286334202018,0.492212998420514,0.754401580135713,-0.434286334202018,2013,10,9,0,0,0.5,0
1,9,203.298164261549,264.749031374807,10000,-1247002.96255313,-4885304.4080946,3901374.53211094,0.496489956872037,0.748486609220579,-0.439619743122034,0.496489956872037,0.748486609220579,-0.439619743122034,2013,10,9,0,0,0.5,0
1,10,153.639171090039,136.647450327402,10000,-1252856.44822382,-4718751.63010235,4098178.93811175,0.495831652509312,0.752345775706972,-0.433735871407656,0.495831652509312,0.752345775706973,-0.433735871407656,2013,10,9,0,0,0.5,0
2,1,148.838464916035,102.35970232353,10000,-1238164.27138639,-4678133.06924726,4148561.08555462,0.496017875566656,0.753135067704196,-0.43215024807645,0.496017875566656,0.753135067704196,-0.43215024807645,2013,10,9,0,0,1,0
2,2,130.450662297436,249.511037300438,10000,-1368661.36319713,-4823160.15973845,3937502.2296453,0.493524299524434,0.750820945046616,-0.438977988352746,0.493524299524434,0.750820945046616,-0.438977988352746,2013,10,9,0,0,1,0
2,3,123.171311167108,206.489536015108,10000,-1353962.30308704,-4773635.28165113,4001971.64224596,0.49370961491963,0.751855320692566,-0.436994728666365,0.49370961491963,0.751855320692566,-0.436994728666365,2013,10,9,0,0,1,0
2,4,217.787945659718,54.7332804910462,10000,-1079528.90530393,-4667931.17110898,4203626.72021436,0.499535421410461,0.752108843928846,-0.429879808365416,0.499535421410461,0.752108843928846,-0.429879808365416,2013,10,9,0,0,1,0
2,5,251.755624653006,212.155134664831,10000,-1124511.28017981,-4860243.95588065,3968861.93372455,0.499188705475107,0.748141622210957,-0.437143854402238,0.499188705475107,0.748141622210957,-0.437143854402238,2013,10,9,0,0,1,0
2,6,152.791123152034,62.3191149717514,10000,-1203244.40941675,-4636051.81974081,4205302.98220513,0.49664603912484,0.753786552186833,-0.430288909413076,0.49664603912484,0.753786552186833,-0.430288909413076,2013,10,9,0,0,1,0
2,7,215.126277936055,83.2290424680379,10000,-1104421.9139867,-4698337.43892523,4163362.57171644,0.499095660409376,0.751642070392695,-0.431204962606312,0.499095660409376,0.751642070392695,-0.431204962606312,2013,10,9,0,0,1,0
2,8,72.9028516119283,146.971412349106,10000,-1404350.20592461,-4676803.3487521,4097158.05321454,0.492223512596956,0.754399367526427,-0.434278260936973,0.492223512596956,0.754399367526427,-0.434278260936973,2013,10,9,0,0,1,0
