Frame, TargetID, Row, Col, Int, PosX, PosY, PosZ, LosRx, LosRy, LosRz,u_LosRx,u_LosRy,u_LosRz,Year,Month,Day,Hour,Min,Sec,profile
0,1,147.493361475904,47.7390207598263,0,-1202577.28664738,-4616221.788132,4227104.56651485,0.496583383947545,0.754211351135056,-0.429616317900331,0.496583383947545,0.754211351135056,-0.429616317900331,2013,10,9,0,0,0,0
0,2,96.0753233527367,204.596778929343,0,-1401120.32661855,-4753716.89204055,4009391.72105823,0.492560364403475,0.752647153508861,-0.436928540763503,0.492560364403475,0.752647153508861,-0.436928540763503,2013,10,9,0,0,0,0
0,3,105.88614315754,120.360338078727,0,-1327641.55108897,-4669956.95525078,4130185.61922134,0.493955910897334,0.753990370539063,-0.433019721518491,0.493955910897334,0.753990370539063,-0.433019721518491,2013,10,9,0,0,0,0
0,4,77.8506815819635,50.939444995213,0,-1329875.15614702,-4574232.12278938,4234562.12020843,0.493537019115307,0.756092478451454,-0.4298201656413,0.493537019115307,0.756092478451454,-0.4298201656413,2013,10,9,0,0,0,0
0,5,159.498587246772,47.0541333102676,0,-1180360.835706,-4623084.35510059,4225874.83113374,0.497109399257822,0.753888619759505,-0.429574433790741,0.497109399257822,0.753888619759505,-0.429574433790741,2013,10,9,0,0,0,0
0,6,100.65685616503,277.159230630979,0,-1439349.44224227,-4831755.72607953,3901836.01967069,0.491914308010233,0.751115723315244,-0.440278870448528,0.491914308010233,0.751115723315244,-0.440278870448528,2013,10,9,0,0,0,0
0,7,86.2717761964956,151.042925495441,0,-1383292.98284423,-4690190.71119941,4089064.80192177,0.492755007851996,0.753949451935276,-0.434456817374612,0.492755007851996,0.753949451935276,-0.434456817374612,2013,10,9,0,0,0,0
0,8,97.9655918893662,248.704621076852,0,-1426144.5871739,-4800856.06929822,3944307.67860958,0.492129786714254,0.751742425201472,-0.438966512596112,0.492129786714255,0.751742425201472,-0.438966512596112,2013,10,9,0,0,0,0
0,9,106.191096675961,98.4482948667749,0,-1312151.52509873,-4646088.90594225,4161720.63721197,0.494220253035341,0.754400056124089,-0.432003352775942,0.494220253035341,0.754400056124089,-0.432003352775942,2013,10,9,0,0,0,0
0,10,243.128533863535,211.601083265861,0,-1139976.80674849,-4854481.80619982,3971483.48519825,0.498823822913861,0.748395163317535,-0.437126381286374,0.498823822913861,0.748395163317536,-0.437126381286374,2013,10,9,0,0,0,0
