Frame, TargetID, Row, Col, Int, PosX, PosY, PosZ, LosRx, LosRy, LosRz,u_LosRx,u_LosRy,u_LosRz,Year,Month,Day,Hour,Min,Sec,profile
0,1,172.192570978253,134.365957677264,15000,-1217761.32112463,-4728062.56073887,4098027.20787277,0.496658543931213,0.751870246355292,-0.433614371747246,0.496658543931213,0.751870246355292,-0.433614371747246,2013,10,9,0,0,0,0
0,2,125.901944476263,141.093948643414,15000,-1305779.22311465,-4705654.64788976,4096726.97632421,0.494582687685349,0.753035560384026,-0.433964756448093,0.494582687685349,0.753035560384026,-0.433964756448093,2013,10,9,0,0,0,0
0,3,90.2918919420752,107.821524349278,15000,-1346976.07801536,-4645865.3127833,4150903.38197505,0.493425445599796,0.754664147781146,-0.4324504060449,0.493425445599796,0.754664147781146,-0.4324504060449,2013,10,9,0,0,0,0
0,4,116.644660690061,77.5731836068633,15000,-1279016.79214418,-4629793.43297539,4189910.00037351,0.494910784815728,0.754506098669587,-0.431026521392222,0.494910784815728,0.754506098669587,-0.431026521392222,2013,10,9,0,0,0,0
0,5,123.744388577441,143.188043852783,15000,-1311058.66405566,-4706513.05206201,4094071.74967292,0.494465378776136,0.753055670849348,-0.434063527370603,0.494465378776136,0.753055670849348,-0.434063527370603,2013,10,9,0,0,0,0
0,6,143.791615957113,74.444537453684,15000,-1227974.41540581,-4643891.26291687,4189580.92659437,0.496119176527009,0.753807706789422,-0.430859262250489,0.496119176527009,0.753807706789422,-0.430859262250489,2013,10,9,0,0,0,0
0,7,138.889570924366,253.760230964041,15000,-1356245.60753911,-4833036.8565079,3929732.29426344,0.493839281187633,0.750502981879068,-0.439167437939916,0.493839281187633,0.750502981879068,-0.439167437939916,2013,10,9,0,0,0,0
0,8,82.1545303243053,247.070923686553,15000,-1453204.45199595,-4788555.20409841,3949346.58748675,0.491464975467107,0.752214228059879,-0.43890310205488,0.491464975467107,0.752214228059879,-0.43890310205488,2013,10,9,0,0,0,0
0,9,126.498235801115,161.598098471517,15000,-1318432.91811966,-4728147.78920087,4066867.54335755,0.494372295861815,0.75262588850674,-0.434914135242532,0.494372295861815,0.75262588850674,-0.434914135242532,2013,10,9,0,0,0,0
0,10,151.667465889936,47.6937203720258,15000,-1194993.73603149,-4618834.18098786,4226406.18967224,0.496764130947684,0.754095497528786,-0.429610729394186,0.496764130947684,0.754095497528786,-0.429610729394186,2013,10,9,0,0,0,0
1,1,172.47593153448,134.728560003847,15000,-1217493.56478146,-4728636.01631701,4097448.95860483,0.496666600467879,0.751855373292104,-0.433630932512283,0.496666600467879,0.751855373292104,-0.433630932512283,2013,10,9,0,0,0.5,0
1,2,126.350280392702,141.094175650032,15000,-1304974.61785067,-4705947.32661846,4096647.69579793,0.49460205436247,0.753023042884321,-0.433964404883238,0.49460205436247,0.753023042884321,-0.433964404883238,2013,10,9,0,0,0.5,0
1,3,89.9167968314001,108.042953931276,15000,-1347796.26808008,-4645858.33920186,4150646.67355111,0.49340668528175,0.754670364481251,-0.43246096227638,0.49340668528175,0.754670364481251,-0.43246096227638,2013,10,9,0,0,0.5,0
1,4,116.552288464861,77.9980787556401,15000,-1279477.1601602,-4630206.77137815,4189316.6424061,0.494901940275617,0.75450059296427,-0.431046313901412,0.494901940275617,0.75450059296427,-0.431046313901412,2013,10,9,0,0,0.5,0
1,5,123.437485083932,142.844036744783,15000,-1311378.10876771,-4705940.25223548,4094624.12914661,0.494456077020298,0.753070823352685,-0.43404783482078,0.494456077020298,0.753070823352685,-0.43404783482078,2013,10,9,0,0,0.5,0
1,6,144.164895907494,74.7150671880326,15000,-1227488.85004459,-4644433.18493335,4189125.53829726,0.496132205881487,0.753792131127935,-0.430871509079884,0.496132205881487,0.753792131127935,-0.430871509079884,2013,10,9,0,0,0.5,0
1,7,139.307546036904,253.619056083184,15000,-1355405.91416058,-4833163.48236743,3929865.36996443,0.49385897627351,0.750494040161548,-0.439160571130968,0.49385897627351,0.750494040161548,-0.439160571130968,2013,10,9,0,0,0.5,0
1,8,82.5441052637735,246.863742315742,15000,-1452381.21976168,-4788604.74408937,3949587.72037021,0.491484239826547,0.752207399724684,-0.43889323280446,0.491484239826547,0.752207399724684,-0.43889323280446,2013,10,9,0,0,0.5,0
1,9,126.93017958838,161.502613199749,15000,-1317594.37880006,-4728327.27646225,4066930.2033313,0.494392057638497,0.752615664573745,-0.434909363870442,0.494392057638497,0.752615664573745,-0.434909363870442,2013,10,9,0,0,0.5,0
1,10,151.221384493493,47.6243921300861,15000,-1195752.01658859,-4618471.45564521,4226586.89047173,0.496745663113034,0.754109284645874,-0.42960788282954,0.496745663113034,0.754109284645874,-0.42960788282954,2013,10,9,0,0,0.5,0
